date,temperature,humidity,precipitation,wind_speed
2026-01-24 19:00:00+03:00,-18.85,84.199,0.0,1.9134263
2026-01-24 20:00:00+03:00,-18.65,84.590355,0.0,1.9386592
2026-01-24 21:00:00+03:00,-18.95,82.73511,0.0,5.154415
2026-01-24 22:00:00+03:00,-19.65,82.27519,0.0,2.8856194
2026-01-24 23:00:00+03:00,-20.15,81.841805,0.0,2.5455842
2026-01-25 00:00:00+03:00,-20.35,81.45216,0.0,2.7416782
2026-01-25 01:00:00+03:00,-20.55,81.42196,0.0,3.244996
2026-01-25 02:00:00+03:00,-21.25,82.0419,0.0,3.8268526
2026-01-25 03:00:00+03:00,-20.9,82.09331,0.0,3.4623692
2026-01-25 04:00:00+03:00,-20.35,81.81222,0.0,4.445672
2026-01-25 05:00:00+03:00,-19.95,82.23179,0.0,5.876938
2026-01-25 06:00:00+03:00,-19.7,82.99175,0.0,5.692099
2026-01-25 07:00:00+03:00,-19.55,82.650406,0.0,3.84796
2026-01-25 08:00:00+03:00,-19.3,81.96691,0.0,1.8792552
2026-01-25 09:00:00+03:00,-19.7,81.90821,0.0,3.319036
2026-01-25 10:00:00+03:00,-19.1,81.99621,0.0,2.7943513
2026-01-25 11:00:00+03:00,-18.5,81.72829,0.0,2.8460498
2026-01-25 12:00:00+03:00,-17.6,81.15865,0.0,2.52
2026-01-25 13:00:00+03:00,-17.0,80.21071,0.0,2.9301877
2026-01-25 14:00:00+03:00,-16.45,79.9549,0.0,4.2366967
2026-01-25 15:00:00+03:00,-16.6,78.57417,0.0,4.7110505
2026-01-25 16:00:00+03:00,-16.7,79.23362,0.0,3.1072817
2026-01-25 17:00:00+03:00,-17.3,80.508896,0.0,5.414979
2026-01-25 18:00:00+03:00,-17.4,80.840416,0.0,5.8298883
2026-01-25 19:00:00+03:00,-17.25,80.86339,0.0,5.7628117
2026-01-25 20:00:00+03:00,-17.2,80.52447,0.0,5.6060677
2026-01-25 21:00:00+03:00,-18.65,81.35187,0.0,6.424764
2026-01-25 22:00:00+03:00,-18.75,81.33681,0.0,5.6521144
2026-01-25 23:00:00+03:00,-19.0,80.94531,0.0,6.542201
2026-01-26 00:00:00+03:00,-19.6,80.49896,0.0,6.7469993
2026-01-26 01:00:00+03:00,-20.1,79.36307,0.0,5.983477
2026-01-26 02:00:00+03:00,-20.4,78.96297,0.0,5.4744864
2026-01-26 03:00:00+03:00,-20.5,80.002,0.0,5.7204895
2026-01-26 04:00:00+03:00,-20.3,80.0342,0.0,5.004518
2026-01-26 05:00:00+03:00,-20.05,80.78306,0.0,4.846648
2026-01-26 06:00:00+03:00,-19.4,80.883736,0.0,7.289445
2026-01-26 07:00:00+03:00,-18.85,81.676506,0.0,13.130133
2026-01-26 08:00:00+03:00,-18.15,82.13421,0.0,13.935767
2026-01-26 09:00:00+03:00,-17.85,81.47168,0.0,11.844492
2026-01-26 10:00:00+03:00,-17.5,79.101845,0.0,10.209348
2026-01-26 11:00:00+03:00,-17.15,80.18709,0.0,9.292254
2026-01-26 12:00:00+03:00,-16.15,80.002464,0.0,11.570515
2026-01-26 13:00:00+03:00,-14.95,81.21068,0.0,9.67657
2026-01-26 14:00:00+03:00,-14.35,81.64079,0.0,12.815443
2026-01-26 15:00:00+03:00,-11.3,80.42055,0.0,12.472065
2026-01-26 16:00:00+03:00,-11.3,80.74949,0.0,13.723745
2026-01-26 17:00:00+03:00,-11.45,79.09255,0.0,15.713702
2026-01-26 18:00:00+03:00,-11.15,78.17637,0.0,16.774803
2026-01-26 19:00:00+03:00,-10.7,76.67189,0.0,16.388899
2026-01-26 20:00:00+03:00,-10.7,73.598015,0.0,17.160524
2026-01-26 21:00:00+03:00,-10.9,74.77638,0.0,18.720863
2026-01-26 22:00:00+03:00,-10.85,75.09293,0.1,19.620825
2026-01-26 23:00:00+03:00,-10.65,75.13022,0.0,19.559633
2026-01-27 00:00:00+03:00,-10.3,76.742355,0.2,18.03237
2026-01-27 01:00:00+03:00,-9.75,78.09233,0.4,16.733225
2026-01-27 02:00:00+03:00,-9.45,78.77459,0.6,15.629971
2026-01-27 03:00:00+03:00,-8.75,78.57226,1.7,16.56489
2026-01-27 04:00:00+03:00,-8.5,81.811485,1.4,14.450535
2026-01-27 05:00:00+03:00,-8.4,84.131485,2.3,14.602204
2026-01-27 06:00:00+03:00,-8.25,83.48618,1.2,14.848635
2026-01-27 07:00:00+03:00,-8.15,83.83024,0.4,13.4903965
2026-01-27 08:00:00+03:00,-8.15,85.16663,0.5,12.7279215
2026-01-27 09:00:00+03:00,-8.95,85.41166,0.6,10.383987
2026-01-27 10:00:00+03:00,-8.6,85.45202,0.3,9.485504
2026-01-27 11:00:00+03:00,-8.2,85.160774,0.1,7.973005
2026-01-27 12:00:00+03:00,-7.9,85.19582,0.1,7.229191
2026-01-27 13:00:00+03:00,-7.65,85.56078,0.0,7.4672885
2026-01-27 14:00:00+03:00,-7.45,86.59663,0.4,6.1569467
2026-01-27 15:00:00+03:00,-7.85,87.580864,0.4,4.5
2026-01-27 16:00:00+03:00,-7.75,88.2808,0.1,4.991553
2026-01-27 17:00:00+03:00,-7.8,89.320656,0.1,5.257109
2026-01-27 18:00:00+03:00,-7.8,90.02313,0.3,6.1305785
2026-01-27 19:00:00+03:00,-7.8,90.37619,0.1,5.004518
2026-01-27 20:00:00+03:00,-7.85,90.37231,0.1,5.1575575
2026-01-27 21:00:00+03:00,-8.05,90.00292,0.4,5.4656014
2026-01-27 22:00:00+03:00,-8.2,91.05697,0.5,5.4477882
2026-01-27 23:00:00+03:00,-8.3,91.40787,0.7,5.771239
2026-01-28 00:00:00+03:00,-8.35,91.40436,0.6,6.391901
2026-01-28 01:00:00+03:00,-8.4,90.32925,0.9,6.77575
2026-01-28 02:00:00+03:00,-8.55,89.96236,1.0,6.162207
2026-01-28 03:00:00+03:00,-8.95,91.00211,0.8,5.7628117
2026-01-28 04:00:00+03:00,-9.05,90.63575,0.0,6.12
2026-01-28 05:00:00+03:00,-9.05,90.27799,0.0,6.310277
2026-01-28 06:00:00+03:00,-9.2,90.26612,0.0,7.0223074
2026-01-28 07:00:00+03:00,-9.35,90.254234,0.1,6.482499
2026-01-28 08:00:00+03:00,-9.5,89.884575,0.4,6.849467
2026-01-28 09:00:00+03:00,-10.2,90.18636,0.5,7.4346757
2026-01-28 10:00:00+03:00,-10.3,86.98471,0.3,8.019601
2026-01-28 11:00:00+03:00,-10.6,85.56348,0.0,8.311245
2026-01-28 12:00:00+03:00,-10.95,85.17783,0.2,8.557102
2026-01-28 13:00:00+03:00,-11.3,83.42453,0.3,8.209263
2026-01-28 14:00:00+03:00,-11.55,83.391716,0.6,8.101999
2026-01-28 15:00:00+03:00,-12.1,82.97858,0.9,7.970972
2026-01-28 16:00:00+03:00,-12.15,82.971825,0.7,8.909545
2026-01-28 17:00:00+03:00,-12.25,83.299286,0.5,7.3094187
2026-01-28 18:00:00+03:00,-12.35,83.97219,0.3,7.289444
2026-01-28 19:00:00+03:00,-12.45,84.99888,0.4,7.5942082
2026-01-28 20:00:00+03:00,-12.45,84.99888,0.3,8.643749
2026-01-28 21:00:00+03:00,-12.1,85.38905,0.3,7.7043357
2026-01-28 22:00:00+03:00,-12.1,85.38905,0.3,8.29173
2026-01-28 23:00:00+03:00,-12.05,85.046906,0.2,9.9
2026-01-29 00:00:00+03:00,-12.0,85.0529,0.3,8.338489
2026-01-29 01:00:00+03:00,-12.0,84.706276,0.4,9.5416975
2026-01-29 02:00:00+03:00,-12.0,83.33239,0.2,10.383987
2026-01-29 03:00:00+03:00,-12.15,83.65448,0.5,9.7565975
2026-01-29 04:00:00+03:00,-12.15,83.65448,0.6,10.233123
2026-01-29 05:00:00+03:00,-12.05,82.64609,0.1,11.161451
2026-01-29 06:00:00+03:00,-12.1,82.63923,0.1,12.241323
2026-01-29 07:00:00+03:00,-12.15,82.63235,0.0,11.843124
2026-01-29 08:00:00+03:00,-11.95,81.65023,0.1,13.491598
2026-01-29 09:00:00+03:00,-11.3,82.74846,0.1,11.837651
2026-01-29 10:00:00+03:00,-11.05,82.7824,0.4,12.768586
2026-01-29 11:00:00+03:00,-10.75,82.15441,0.5,12.819235
2026-01-29 12:00:00+03:00,-10.55,83.86053,0.5,11.521406
2026-01-29 13:00:00+03:00,-10.35,81.878624,0.3,12.56008
2026-01-29 14:00:00+03:00,-10.35,81.54828,0.2,11.442394
2026-01-29 15:00:00+03:00,-10.75,80.17745,0.2,13.441071
2026-01-29 16:00:00+03:00,-11.05,79.80534,0.3,14.206323
2026-01-29 17:00:00+03:00,-11.35,80.742,0.4,13.60519
2026-01-29 18:00:00+03:00,-11.5,81.38187,0.4,11.7827835
2026-01-29 19:00:00+03:00,-11.45,81.05745,0.4,13.026081
2026-01-29 20:00:00+03:00,-11.4,80.40532,0.3,14.713829
2026-01-29 21:00:00+03:00,-11.45,80.06962,0.1,15.710607
2026-01-29 22:00:00+03:00,-11.6,79.393196,0.1,15.937878
2026-01-29 23:00:00+03:00,-12.0,79.65621,0.1,14.587776
2026-01-30 00:00:00+03:00,-12.2,79.29728,0.0,14.118243
2026-01-30 01:00:00+03:00,-12.7,79.54533,0.0,13.752048
2026-01-30 02:00:00+03:00,-13.1,79.48159,0.0,14.319901
2026-01-30 03:00:00+03:00,-13.65,81.403,0.0,13.596852
2026-01-30 04:00:00+03:00,-14.3,81.3072,0.0,13.523978
2026-01-30 05:00:00+03:00,-14.55,81.611626,0.0,13.979871
2026-01-30 06:00:00+03:00,-14.75,81.240456,0.0,13.533558
2026-01-30 07:00:00+03:00,-14.95,80.52969,0.0,13.055896
2026-01-30 08:00:00+03:00,-15.45,79.77434,0.0,12.758432
2026-01-30 09:00:00+03:00,-16.7,79.23362,0.0,12.313893
2026-01-30 10:00:00+03:00,-16.8,79.557556,0.0,11.571914
2026-01-30 11:00:00+03:00,-16.45,78.59943,0.0,11.39842
2026-01-30 12:00:00+03:00,-15.8,77.05013,0.0,10.3480425
2026-01-30 13:00:00+03:00,-15.65,76.09795,0.0,10.209348
2026-01-30 14:00:00+03:00,-15.4,74.858154,0.0,9.854075
2026-01-30 15:00:00+03:00,-14.45,73.780785,0.0,10.2742
2026-01-30 16:00:00+03:00,-14.45,73.15854,0.0,11.542478
2026-01-30 17:00:00+03:00,-15.0,73.67166,0.0,12.267762
2026-01-30 18:00:00+03:00,-15.7,74.48149,0.0,12.413476
2026-01-30 19:00:00+03:00,-16.4,74.98686,0.0,11.841756
2026-01-30 20:00:00+03:00,-17.15,75.492455,0.0,11.672275
2026-01-30 21:00:00+03:00,-17.3,76.44974,0.0,11.27553
2026-01-30 22:00:00+03:00,-18.0,76.987656,0.0,11.177405
2026-01-30 23:00:00+03:00,-18.65,77.88423,0.0,11.307095
2026-01-31 00:00:00+03:00,-19.4,78.78409,0.0,10.706595
2026-01-31 01:00:00+03:00,-20.2,79.69772,0.0,10.261579
2026-01-31 02:00:00+03:00,-20.9,79.93728,0.0,9.914717
2026-01-31 03:00:00+03:00,-19.4,81.95226,0.0,10.783487
2026-01-31 04:00:00+03:00,-19.1,81.63938,0.0,11.226575
2026-01-31 05:00:00+03:00,-19.1,80.92997,0.0,11.720751
2026-01-31 06:00:00+03:00,-19.8,79.76287,0.0,12.371645
2026-01-31 07:00:00+03:00,-20.55,78.93769,0.0,12.93247
2026-01-31 08:00:00+03:00,-21.15,77.44143,0.0,12.638512
2026-01-31 09:00:00+03:00,-20.85,77.49523,0.0,13.202726
2026-01-31 10:00:00+03:00,-20.7,77.17796,0.0,13.238261
2026-01-31 11:00:00+03:00,-20.15,76.25685,0.0,12.534257
2026-01-31 12:00:00+03:00,-18.85,73.85819,0.0,13.100489
2026-01-31 13:00:00+03:00,-17.95,74.03843,0.0,14.915039
2026-01-31 14:00:00+03:00,-17.75,73.75634,0.0,14.36621
2026-01-31 15:00:00+03:00,-17.0,72.00995,0.0,15.146761
2026-01-31 16:00:00+03:00,-17.0,73.90641,0.0,14.967083
2026-01-31 17:00:00+03:00,-17.1,75.17634,0.0,16.141893
2026-01-31 18:00:00+03:00,-17.55,76.073494,0.0,16.663374
2026-01-31 19:00:00+03:00,-18.4,77.589035,0.0,16.909464
2026-01-31 20:00:00+03:00,-19.0,78.16449,0.0,16.840345
2026-01-31 21:00:00+03:00,-18.65,77.54485,0.0,16.87878
2026-01-31 22:00:00+03:00,-19.3,76.41488,0.0,16.801823
2026-01-31 23:00:00+03:00,-20.1,75.928894,0.0,17.134071
2026-02-01 00:00:00+03:00,-20.65,75.15162,0.0,17.643673
2026-02-01 01:00:00+03:00,-21.2,74.70861,0.0,17.146357
2026-02-01 02:00:00+03:00,-21.5,74.31413,0.0,16.818203
2026-02-01 03:00:00+03:00,-21.95,74.55961,0.1,17.280937
2026-02-01 04:00:00+03:00,-22.1,76.23186,0.2,12.410866
2026-02-01 05:00:00+03:00,-21.85,73.90936,0.1,18.57143
2026-02-01 06:00:00+03:00,-21.6,73.9602,0.1,19.067259
2026-02-01 07:00:00+03:00,-20.8,74.45409,0.2,19.602652
2026-02-01 08:00:00+03:00,-20.3,74.2223,0.2,18.359999
2026-02-01 09:00:00+03:00,-21.5,74.64915,0.2,19.263363
2026-02-01 10:00:00+03:00,-21.55,76.6786,0.2,13.570615
2026-02-01 11:00:00+03:00,-21.25,76.39141,0.1,13.6063795
2026-02-01 12:00:00+03:00,-20.8,75.45859,0.2,14.008811
2026-02-01 13:00:00+03:00,-19.95,74.62261,0.2,15.3686695
2026-02-01 14:00:00+03:00,-19.15,74.451126,0.1,14.021525
2026-02-01 15:00:00+03:00,-20.4,72.24207,0.1,13.529966
2026-02-01 16:00:00+03:00,-20.25,70.99432,0.1,11.609651
2026-02-01 17:00:00+03:00,-20.35,71.60995,0.1,11.144021
2026-02-01 18:00:00+03:00,-20.45,72.55498,0.0,10.484903
2026-02-01 19:00:00+03:00,-20.5,73.852036,0.1,9.587428
2026-02-01 20:00:00+03:00,-20.65,74.81709,0.0,9.037721
2026-02-01 21:00:00+03:00,-20.15,77.2772,0.0,8.909545
2026-02-01 22:00:00+03:00,-20.6,77.88518,0.0,9.648067
2026-02-01 23:00:00+03:00,-20.8,78.54552,0.0,9.688281
2026-02-02 00:00:00+03:00,-21.0,78.162155,0.0,9.19939
2026-02-02 01:00:00+03:00,-21.1,78.1447,0.0,8.891344
2026-02-02 02:00:00+03:00,-20.6,78.23183,0.1,8.880405
2026-02-02 03:00:00+03:00,-20.9,78.52833,0.1,8.790563
2026-02-02 04:00:00+03:00,-20.75,78.55411,0.0,9.9408245
2026-02-02 05:00:00+03:00,-20.75,78.55411,0.0,10.4166975
2026-02-02 06:00:00+03:00,-21.0,78.51112,0.0,10.272623
2026-02-02 07:00:00+03:00,-21.3,78.45938,0.0,10.209348
2026-02-02 08:00:00+03:00,-21.85,78.36407,0.0,9.914717
2026-02-02 09:00:00+03:00,-21.8,78.02183,0.0,10.086427
2026-02-02 10:00:00+03:00,-21.5,78.07462,0.0,9.914717
2026-02-02 11:00:00+03:00,-20.8,77.15981,0.0,9.36173
2026-02-02 12:00:00+03:00,-19.9,75.63107,0.0,7.8625183
2026-02-02 13:00:00+03:00,-18.7,73.88835,0.0,8.777653
2026-02-02 14:00:00+03:00,-17.8,72.47075,0.0,8.482947
2026-02-02 15:00:00+03:00,-18.2,72.7048,0.0,6.198903
2026-02-02 16:00:00+03:00,-17.7,72.80847,0.0,7.186487
2026-02-02 17:00:00+03:00,-17.95,74.36204,0.0,7.689603
2026-02-02 18:00:00+03:00,-17.55,75.09004,0.1,8.557102
2026-02-02 19:00:00+03:00,-17.7,77.0416,0.0,8.93859
2026-02-02 20:00:00+03:00,-17.85,78.02332,0.1,8.863972
2026-02-02 21:00:00+03:00,-18.45,78.94383,0.0,7.8625183
2026-02-02 22:00:00+03:00,-20.25,79.68953,0.0,7.570707
2026-02-02 23:00:00+03:00,-21.0,79.566475,0.0,8.149847
2026-02-03 00:00:00+03:00,-20.95,80.28508,0.0,8.61371
2026-02-03 01:00:00+03:00,-21.0,80.634544,0.0,7.989243
2026-02-03 02:00:00+03:00,-21.65,80.89252,0.0,7.342588
2026-02-03 03:00:00+03:00,-20.2,80.75974,0.0,6.8612823
2026-02-03 04:00:00+03:00,-21.85,79.42571,0.0,8.287822
2026-02-03 05:00:00+03:00,-22.8,79.266754,0.0,7.7420926
2026-02-03 06:00:00+03:00,-24.0,80.521286,0.0,6.1437774
2026-02-03 07:00:00+03:00,-25.3,79.572655,0.0,5.6521144
2026-02-03 08:00:00+03:00,-25.55,76.98818,0.0,7.989243
2026-02-03 09:00:00+03:00,-23.2,79.92108,0.0,8.709098
2026-02-03 10:00:00+03:00,-23.75,79.106026,0.0,8.827343
2026-02-03 11:00:00+03:00,-22.95,77.1148,0.0,8.427383
2026-02-03 12:00:00+03:00,-21.55,73.970314,0.0,7.689603
2026-02-03 13:00:00+03:00,-20.3,72.26335,0.0,6.9899354
2026-02-03 14:00:00+03:00,-19.45,71.1698,0.0,7.342588
2026-02-03 15:00:00+03:00,-17.05,66.56734,0.0,7.229191
2026-02-03 16:00:00+03:00,-17.3,70.70436,0.0,7.5685663
2026-02-03 17:00:00+03:00,-18.3,74.29284,0.0,8.0599
2026-02-03 18:00:00+03:00,-18.95,75.479195,0.0,8.891344
2026-02-03 19:00:00+03:00,-19.4,77.07186,0.0,9.565437
2026-02-03 20:00:00+03:00,-19.65,77.36693,0.0,9.459852
2026-02-03 21:00:00+03:00,-18.6,77.892975,0.0,9.693296
2026-02-03 22:00:00+03:00,-19.1,78.83472,0.0,9.172938
2026-02-03 23:00:00+03:00,-19.5,80.16241,0.0,9.144637
2026-02-04 00:00:00+03:00,-19.8,80.46747,0.0,9.224011
2026-02-04 01:00:00+03:00,-20.1,80.77531,0.0,9.36173
2026-02-04 02:00:00+03:00,-20.15,81.12419,0.0,10.441552
2026-02-04 03:00:00+03:00,-19.85,81.52738,0.0,11.688918
2026-02-04 04:00:00+03:00,-19.5,81.22334,0.0,11.177405
2026-02-04 05:00:00+03:00,-18.7,81.34433,0.0,10.814989
2026-02-04 06:00:00+03:00,-18.0,81.09802,0.0,10.261579
2026-02-04 07:00:00+03:00,-17.9,80.76357,0.0,9.965239
2026-02-04 08:00:00+03:00,-17.95,80.75586,0.0,10.028439
2026-02-04 09:00:00+03:00,-18.15,80.37606,0.0,10.196647
2026-02-04 10:00:00+03:00,-18.1,79.6904,0.0,9.793058
2026-02-04 11:00:00+03:00,-17.5,78.421814,0.0,9.039514
2026-02-04 12:00:00+03:00,-16.05,75.69947,0.0,10.706596
2026-02-04 13:00:00+03:00,-15.45,75.81134,0.0,8.93859
2026-02-04 14:00:00+03:00,-15.05,73.97579,0.0,5.720489
2026-02-04 15:00:00+03:00,-12.8,74.10448,0.0,5.426933
2026-02-04 16:00:00+03:00,-13.1,74.98039,0.0,6.6697226
2026-02-04 17:00:00+03:00,-14.3,78.62576,0.0,7.040739
2026-02-04 18:00:00+03:00,-14.0,79.66969,0.0,8.688613
2026-02-04 19:00:00+03:00,-13.6,81.07242,0.0,8.688613
2026-02-04 20:00:00+03:00,-13.2,81.80714,0.0,8.035746
2026-02-04 21:00:00+03:00,-14.85,80.8847,0.0,8.775807
2026-02-04 22:00:00+03:00,-15.6,80.77077,0.0,7.3447943
2026-02-04 23:00:00+03:00,-16.35,81.69336,0.0,6.4624763
2026-02-05 00:00:00+03:00,-17.25,81.21142,0.0,5.6060677
2026-02-05 01:00:00+03:00,-19.05,82.721016,0.0,6.130579
2026-02-05 02:00:00+03:00,-20.0,81.50486,0.0,6.698806
2026-02-05 03:00:00+03:00,-19.6,81.56483,0.0,9.904906
2026-02-05 04:00:00+03:00,-19.35,82.67872,0.0,6.66
2026-02-05 05:00:00+03:00,-19.05,81.64683,0.0,7.327127
2026-02-05 06:00:00+03:00,-18.9,81.669075,0.0,6.5223618
2026-02-05 07:00:00+03:00,-18.8,81.683914,0.0,5.5916004
2026-02-05 08:00:00+03:00,-18.75,81.69131,0.0,5.8769383
2026-02-05 09:00:00+03:00,-20.45,81.43708,0.0,8.373386
2026-02-05 10:00:00+03:00,-19.75,81.54236,0.0,6.522361
2026-02-05 11:00:00+03:00,-18.8,80.976,0.0,2.4216523
2026-02-05 12:00:00+03:00,-17.45,78.76958,0.0,3.572898
2026-02-05 13:00:00+03:00,-16.65,78.903114,0.0,3.536439
2026-02-05 14:00:00+03:00,-16.2,78.977745,0.0,4.3349743
2026-02-05 15:00:00+03:00,-12.5,80.23677,0.0,5.8852015
2026-02-05 16:00:00+03:00,-12.65,82.56354,0.0,5.4744864
2026-02-05 17:00:00+03:00,-13.4,83.8372,0.0,6.452441
2026-02-05 18:00:00+03:00,-14.35,84.06369,0.0,6.830519
2026-02-05 19:00:00+03:00,-15.45,84.63142,0.0,6.4323244
2026-02-05 20:00:00+03:00,-17.65,89.94341,0.0,6.0908127
2026-02-05 21:00:00+03:00,-16.6,84.487114,0.0,8.536252
2026-02-05 22:00:00+03:00,-17.5,84.01185,0.0,7.6579366
2026-02-05 23:00:00+03:00,-17.0,83.006226,0.0,8.155807
2026-02-06 00:00:00+03:00,-16.95,82.30644,0.0,7.968939
2026-02-06 01:00:00+03:00,-17.05,82.64509,0.0,7.8149853
2026-02-06 02:00:00+03:00,-17.35,82.249306,0.0,7.247096
2026-02-06 03:00:00+03:00,-17.35,83.31445,0.0,6.7853074
2026-02-06 04:00:00+03:00,-17.7,81.49401,0.0,7.729527
2026-02-06 05:00:00+03:00,-17.95,81.45675,0.0,8.29173
2026-02-06 06:00:00+03:00,-18.05,80.74042,0.0,8.373386
2026-02-06 07:00:00+03:00,-18.1,80.38394,0.0,8.0899935
2026-02-06 08:00:00+03:00,-18.0,80.05241,0.0,8.242743
2026-02-06 09:00:00+03:00,-16.75,81.63462,0.0,8.37532
2026-02-06 10:00:00+03:00,-16.45,80.98523,0.0,7.596341
2026-02-06 11:00:00+03:00,-15.85,79.71047,0.0,8.043805
2026-02-06 12:00:00+03:00,-15.0,79.84587,0.0,7.519175
2026-02-06 13:00:00+03:00,-14.35,80.28449,0.0,7.8149853
2026-02-06 14:00:00+03:00,-13.8,80.7054,0.0,6.452441
2026-02-06 15:00:00+03:00,-12.05,77.38433,0.0,6.5693827
2026-02-06 16:00:00+03:00,-12.15,77.68709,0.0,9.1958685
2026-02-06 17:00:00+03:00,-12.35,78.621475,0.0,9.931042
2026-02-06 18:00:00+03:00,-12.8,80.19044,0.0,9.567131
2026-02-06 19:00:00+03:00,-12.95,81.16897,0.0,8.435069
2026-02-06 20:00:00+03:00,-12.6,81.55626,0.0,9.7565975
2026-02-06 21:00:00+03:00,-12.1,82.97858,0.0,9.726664
2026-02-06 22:00:00+03:00,-12.05,82.64609,0.1,9.648067
2026-02-06 23:00:00+03:00,-12.0,82.652916,0.1,9.693296
2026-02-07 00:00:00+03:00,-12.0,81.97843,0.1,10.30883
2026-02-07 01:00:00+03:00,-12.1,82.30111,0.1,8.373386
2026-02-07 02:00:00+03:00,-12.15,83.31254,0.0,5.7628117
2026-02-07 03:00:00+03:00,-13.85,83.43142,0.0,5.369916
2026-02-07 04:00:00+03:00,-13.6,83.81133,0.0,6.444905
2026-02-07 05:00:00+03:00,-13.5,84.52127,0.0,6.7469993
2026-02-07 06:00:00+03:00,-14.0,84.458916,0.0,5.1481256
2026-02-07 07:00:00+03:00,-14.0,84.810646,0.0,5.257109
2026-02-07 08:00:00+03:00,-15.4,86.43475,0.0,4.198285
2026-02-07 09:00:00+03:00,-14.75,89.43839,0.0,3.9966488
2026-02-07 10:00:00+03:00,-13.5,86.643524,0.0,4.323748
2026-02-07 11:00:00+03:00,-12.75,84.96271,0.0,5.1197267
2026-02-07 12:00:00+03:00,-11.8,84.38585,0.0,3.964089
2026-02-07 13:00:00+03:00,-11.3,83.42453,0.0,3.6402748
2026-02-07 14:00:00+03:00,-10.9,83.47687,0.0,3.6447225
2026-02-07 15:00:00+03:00,-11.0,80.794365,0.0,3.3043609
2026-02-07 16:00:00+03:00,-11.6,79.719215,0.0,2.907989
2026-02-07 17:00:00+03:00,-12.65,80.54561,0.0,4.514377
2026-02-07 18:00:00+03:00,-14.0,83.4115,0.0,5.5450516
2026-02-07 19:00:00+03:00,-14.2,84.43386,0.0,5.3999996
2026-02-07 20:00:00+03:00,-12.65,82.2241,0.0,5.2478566
2026-02-07 21:00:00+03:00,-10.9,81.80058,0.0,7.329338
2026-02-07 22:00:00+03:00,-10.4,82.53609,0.0,8.36758
2026-02-07 23:00:00+03:00,-10.05,83.58727,0.0,9.080639
2026-02-08 00:00:00+03:00,-9.9,84.61977,0.0,10.132897
2026-02-08 01:00:00+03:00,-10.0,84.94797,0.0,10.449306
2026-02-08 02:00:00+03:00,-10.2,84.92405,0.0,10.8792095
2026-02-08 03:00:00+03:00,-10.4,85.242676,0.0,11.525623
2026-02-08 04:00:00+03:00,-10.75,84.857994,0.1,12.534257
2026-02-08 05:00:00+03:00,-11.35,84.44173,0.0,13.671707
2026-02-08 06:00:00+03:00,-11.8,83.01893,0.0,14.512064
2026-02-08 07:00:00+03:00,-12.3,81.59972,0.0,14.690691
2026-02-08 08:00:00+03:00,-12.8,80.19044,0.0,14.440443
2026-02-08 09:00:00+03:00,-12.75,80.5304,0.0,14.949756
2026-02-08 10:00:00+03:00,-12.85,79.85146,0.0,14.944336
2026-02-08 11:00:00+03:00,-13.5,80.41568,0.0,14.869351
2026-02-08 12:00:00+03:00,-13.55,78.42216,0.0,15.669307
2026-02-08 13:00:00+03:00,-12.95,76.58792,0.0,16.248924
2026-02-08 14:00:00+03:00,-12.5,77.3063,0.0,16.415567
2026-02-08 15:00:00+03:00,-12.5,76.03485,0.0,14.383114
2026-02-08 16:00:00+03:00,-12.35,76.06214,0.0,15.206537
2026-02-08 17:00:00+03:00,-12.15,77.048096,0.0,16.208996
2026-02-08 18:00:00+03:00,-12.3,77.02181,0.0,16.595179
2026-02-08 19:00:00+03:00,-12.45,77.63567,0.0,15.697197
2026-02-08 20:00:00+03:00,-12.6,77.28892,0.0,15.188415
2026-02-08 21:00:00+03:00,-12.35,77.97454,0.0,14.813682
2026-02-08 22:00:00+03:00,-12.25,77.99145,0.0,14.068817
2026-02-08 23:00:00+03:00,-11.9,78.372444,0.0,12.971244
2026-02-09 00:00:00+03:00,-11.6,79.06836,0.0,11.734564
2026-02-09 01:00:00+03:00,-11.4,78.134544,0.0,11.304229
2026-02-09 02:00:00+03:00,-11.35,79.10869,0.0,10.1902895
2026-02-09 03:00:00+03:00,-11.0,81.45447,0.0,10.650465
2026-02-09 04:00:00+03:00,-10.95,81.13116,0.0,11.638917
2026-02-09 05:00:00+03:00,-11.1,81.109116,0.0,12.387348
2026-02-09 06:00:00+03:00,-11.35,81.40371,0.0,11.161451
2026-02-09 07:00:00+03:00,-11.5,81.71489,0.0,11.200571
2026-02-09 08:00:00+03:00,-11.8,81.67182,0.0,11.328566
2026-02-09 09:00:00+03:00,-11.45,82.72805,0.0,11.334285
2026-02-09 10:00:00+03:00,-11.55,82.37765,0.0,11.966954
2026-02-09 11:00:00+03:00,-11.55,81.04268,0.0,12.750811
2026-02-09 12:00:00+03:00,-11.45,79.742744,0.0,13.104198
2026-02-09 13:00:00+03:00,-11.25,79.12478,0.0,13.619471
2026-02-09 14:00:00+03:00,-11.05,78.83447,0.0,14.654254
2026-02-09 15:00:00+03:00,-10.75,77.92477,0.0,12.362475
2026-02-09 16:00:00+03:00,-10.5,77.65019,0.0,11.190442
2026-02-09 17:00:00+03:00,-10.1,78.668945,0.0,12.483749
2026-02-09 18:00:00+03:00,-10.05,80.60939,0.0,12.93247
2026-02-09 19:00:00+03:00,-10.05,81.59132,0.0,13.110376
2026-02-09 20:00:00+03:00,-10.35,81.54828,0.0,14.584443
